SpName,varText,,Groups,Obs_Occ,biasSum,Prop_reports,Exp_Occ,Chi_Val,CompareVal
Acer_nigrum,TN,G,1,5,1303793,0.3217,333.2812,323.3562,lesser
Acer_nigrum,TN,G,2,353,1121833,0.2768,286.7648,15.2986,greater
Acer_nigrum,TN,G,3,540,875179,0.216,223.776,446.8648,greater
Acer_nigrum,TN,G,4,126,457583,0.1129,116.9644,0.698,greater
Acer_nigrum,TN,G,5,12,294089,0.0726,75.2136,53.1281,lesser
Acer_nigrum,VX,G,1,346,1081752,0.2669,276.5084,17.4645,greater
Acer_nigrum,VX,G,2,579,953847,0.2354,243.8744,460.5205,greater
Acer_nigrum,VX,G,3,95,452120,0.1116,115.6176,3.6766,lesser
Acer_nigrum,VX,G,4,15,660863,0.1631,168.9716,140.3032,lesser
Acer_nigrum,VX,G,5,1,903895,0.223,231.028,229.0323,lesser
Acer_nigrum,VN,G,1,28,953258,0.2352,243.6672,190.8847,lesser
Acer_nigrum,VN,G,2,155,814172,0.2009,208.1324,13.5637,lesser
Acer_nigrum,VN,G,3,281,982574,0.2425,251.23,3.5277,greater
Acer_nigrum,VN,G,4,329,664034,0.1639,169.8004,149.2606,greater
Acer_nigrum,VN,G,5,243,638439,0.1575,163.17,39.0564,greater
Acer_pensylvanicum,TX,G,1,4504,901798,0.2225,1544.595,5670.1452,greater
Acer_pensylvanicum,TX,G,2,2253,1031725,0.2546,1767.4332,133.3997,greater
Acer_pensylvanicum,TX,G,3,171,653130,0.1612,1119.0504,803.1806,lesser
Acer_pensylvanicum,TX,G,4,14,610776,0.1507,1046.1594,1018.3468,lesser
Acer_pensylvanicum,TX,G,5,4504,855048,0.211,1464.762,6306.1218,greater
Acer_pensylvanicum,TN,G,1,4,1303793,0.3217,2233.2414,2225.2486,lesser
Acer_pensylvanicum,TN,G,2,818,1121833,0.2768,1921.5456,633.7674,lesser
Acer_pensylvanicum,TN,G,3,2314,875179,0.216,1499.472,442.4597,greater
Acer_pensylvanicum,TN,G,4,3125,457583,0.1129,783.7518,6993.8508,greater
Acer_pensylvanicum,TN,G,5,681,294089,0.0726,503.9892,62.1696,greater
Acer_pensylvanicum,VX,G,1,5376,1081752,0.2669,1852.8198,6699.4096,greater
Acer_pensylvanicum,VX,G,2,1448,953847,0.2354,1634.1468,21.2041,lesser
Acer_pensylvanicum,VX,G,3,107,452120,0.1116,774.7272,575.5053,lesser
Acer_pensylvanicum,VX,G,4,11,660863,0.1631,1132.2402,1110.3471,lesser
Acer_pensylvanicum,VX,G,5,5376,903895,0.223,1548.066,9465.4096,greater
Acer_pensylvanicum,VN,G,1,1,953258,0.2352,1632.7584,1630.759,lesser
Acer_pensylvanicum,VN,G,2,77,814172,0.2009,1394.6478,1244.8991,lesser
Acer_pensylvanicum,VN,G,3,953,982574,0.2425,1683.435,316.9325,lesser
Acer_pensylvanicum,VN,G,4,1523,664034,0.1639,1137.7938,130.4136,greater
Acer_pensylvanicum,VN,G,5,4388,638439,0.1575,1093.365,9927.7184,greater
Acer_rubrum,TX,G,1,1528,901798,0.2225,1752.855,28.8442,lesser
Acer_rubrum,TX,G,2,2197,1031725,0.2546,2005.7388,18.2381,greater
Acer_rubrum,TX,G,3,1879,653130,0.1612,1269.9336,292.1112,greater
Acer_rubrum,TX,G,4,1197,610776,0.1507,1187.2146,0.0807,greater
Acer_rubrum,TX,G,5,1077,855048,0.211,1662.258,206.0612,lesser
Acer_rubrum,TN,G,1,1815,1303793,0.3217,2534.3526,204.1816,lesser
Acer_rubrum,TN,G,2,2831,1121833,0.2768,2180.6304,193.9717,greater
Acer_rubrum,TN,G,3,1797,875179,0.216,1701.648,5.3431,greater
Acer_rubrum,TN,G,4,1152,457583,0.1129,889.4262,77.5163,greater
Acer_rubrum,TN,G,5,283,294089,0.0726,571.9428,145.9725,lesser
Acer_rubrum,VX,G,1,2256,1081752,0.2669,2102.6382,11.1859,greater
Acer_rubrum,VX,G,2,2939,953847,0.2354,1854.4812,634.2372,greater
Acer_rubrum,VX,G,3,974,452120,0.1116,879.1848,10.2253,greater
Acer_rubrum,VX,G,4,1190,660863,0.1631,1284.9018,7.0094,lesser
Acer_rubrum,VX,G,5,519,903895,0.223,1756.794,872.1193,lesser
Acer_rubrum,VN,G,1,48,953258,0.2352,1852.9056,1758.1491,lesser
Acer_rubrum,VN,G,2,810,814172,0.2009,1582.6902,377.2375,lesser
Acer_rubrum,VN,G,3,2575,982574,0.2425,1910.415,231.1923,greater
Acer_rubrum,VN,G,4,2048,664034,0.1639,1291.2042,443.5703,greater
Acer_rubrum,VN,G,5,2397,638439,0.1575,1240.785,1077.4092,greater
Acer_saccharinum,TX,G,1,335,901798,0.2225,1131.8575,561.0087,lesser
Acer_saccharinum,TX,G,2,2099,1031725,0.2546,1295.1502,498.9186,greater
Acer_saccharinum,TX,G,3,1713,653130,0.1612,820.0244,972.4167,greater
Acer_saccharinum,TX,G,4,796,610776,0.1507,766.6109,1.1267,greater
Acer_saccharinum,TX,G,5,144,855048,0.211,1073.357,804.6758,lesser
Acer_saccharinum,TN,G,1,252,1303793,0.3217,1636.4879,1171.293,lesser
Acer_saccharinum,TN,G,2,2220,1121833,0.2768,1408.0816,468.1628,greater
Acer_saccharinum,TN,G,3,1760,875179,0.216,1098.792,397.8879,greater
Acer_saccharinum,TN,G,4,745,457583,0.1129,574.3223,50.7222,greater
Acer_saccharinum,TN,G,5,110,294089,0.0726,369.3162,182.0795,lesser
Acer_saccharinum,VX,G,1,1269,1081752,0.2669,1357.7203,5.7974,lesser
Acer_saccharinum,VX,G,2,2428,953847,0.2354,1197.4798,1264.4722,greater
Acer_saccharinum,VX,G,3,810,452120,0.1116,567.7092,103.4065,greater
Acer_saccharinum,VX,G,4,477,660863,0.1631,829.6897,149.9235,lesser
Acer_saccharinum,VX,G,5,103,903895,0.223,1134.401,937.7531,lesser
Acer_saccharinum,VN,G,1,117,953258,0.2352,1196.4624,973.9036,lesser
Acer_saccharinum,VN,G,2,1107,814172,0.2009,1021.9783,7.0732,greater
Acer_saccharinum,VN,G,3,1835,982574,0.2425,1233.5975,293.1953,greater
Acer_saccharinum,VN,G,4,1214,664034,0.1639,833.7593,173.4109,greater
Acer_saccharinum,VN,G,5,814,638439,0.1575,801.2025,0.2044,greater
Acer_saccharum,TX,G,1,2354,901798,0.2225,1451.8125,560.6387,greater
Acer_saccharum,TX,G,2,2676,1031725,0.2546,1661.265,619.8211,greater
Acer_saccharum,TX,G,3,1172,653130,0.1612,1051.83,13.7292,greater
Acer_saccharum,TX,G,4,313,610776,0.1507,983.3175,456.9486,lesser
Acer_saccharum,TX,G,5,10,855048,0.211,1376.775,1356.8476,lesser
Acer_saccharum,TN,G,1,67,1303793,0.3217,2099.0925,1967.231,lesser
Acer_saccharum,TN,G,2,1482,1121833,0.2768,1806.12,58.1654,lesser
Acer_saccharum,TN,G,3,2335,875179,0.216,1409.4,607.8724,greater
Acer_saccharum,TN,G,4,2006,457583,0.1129,736.6725,2187.1216,greater
Acer_saccharum,TN,G,5,635,294089,0.0726,473.715,54.9124,greater
Acer_saccharum,VX,G,1,3331,1081752,0.2669,1741.5225,1450.7069,greater
Acer_saccharum,VX,G,2,2612,953847,0.2354,1535.985,753.7888,greater
Acer_saccharum,VX,G,3,444,452120,0.1116,728.19,110.9106,lesser
Acer_saccharum,VX,G,4,138,660863,0.1631,1064.2275,806.1222,lesser
Acer_saccharum,VX,G,5,3331,903895,0.223,1455.075,2418.4971,greater
Acer_saccharum,VN,G,1,14,953258,0.2352,1534.68,1506.8077,lesser
Acer_saccharum,VN,G,2,450,814172,0.2009,1310.8725,565.3498,lesser
Acer_saccharum,VN,G,3,1549,982574,0.2425,1582.3125,0.7013,lesser
Acer_saccharum,VN,G,4,1594,664034,0.1639,1069.4475,257.2874,greater
Acer_saccharum,VN,G,5,2918,638439,0.1575,1027.6875,3477.0116,greater
Acer_spicatum,TX,G,1,2303,901798,0.2225,648.365,4222.6477,greater
Acer_spicatum,TX,G,2,567,1031725,0.2546,741.9044,41.2338,lesser
Acer_spicatum,TX,G,3,37,653130,0.1612,469.7368,398.6512,lesser
Acer_spicatum,TX,G,4,5,610776,0.1507,439.1398,429.1967,lesser
Acer_spicatum,TX,G,5,2,855048,0.211,614.854,610.8605,lesser
Acer_spicatum,TN,G,1,5,1303793,0.3217,937.4338,927.4605,lesser
Acer_spicatum,TN,G,2,101,1121833,0.2768,806.5952,617.2422,lesser
Acer_spicatum,TN,G,3,817,875179,0.216,629.424,55.8999,greater
Acer_spicatum,TN,G,4,998,457583,0.1129,328.9906,1360.4449,greater
Acer_spicatum,TN,G,5,993,294089,0.0726,211.5564,2886.4837,greater
Acer_spicatum,VX,G,1,2557,1081752,0.2669,777.7466,4070.4037,greater
Acer_spicatum,VX,G,2,339,953847,0.2354,685.9556,175.4898,lesser
Acer_spicatum,VX,G,3,14,452120,0.1116,325.2024,297.8051,lesser
Acer_spicatum,VX,G,4,3,660863,0.1631,475.2734,469.2923,lesser
Acer_spicatum,VX,G,5,1,903895,0.223,649.822,647.8235,lesser
Acer_spicatum,VN,G,1,28,953258,0.2352,685.3728,630.5167,lesser
Acer_spicatum,VN,G,2,313,814172,0.2009,585.4226,126.7701,lesser
Acer_spicatum,VN,G,3,605,982574,0.2425,706.645,14.6208,lesser
Acer_spicatum,VN,G,4,1968,664034,0.1639,477.6046,4650.8732,greater
Acer_spicatum,VN,G,5,28,638439,0.1575,458.955,404.6632,lesser
Acoelorraphe_wrightii,TX,G,1,3,901798,0.2225,26.9225,21.2568,lesser
Acoelorraphe_wrightii,TX,G,2,4,1031725,0.2546,30.8066,23.326,lesser
Acoelorraphe_wrightii,TX,G,3,114,653130,0.1612,19.5052,457.7891,greater
Acoelorraphe_wrightii,TX,G,4,3,610776,0.1507,18.2347,12.7283,lesser
Acoelorraphe_wrightii,TX,G,5,4,855048,0.211,25.531,18.1577,lesser
Acoelorraphe_wrightii,TN,G,1,115,1303793,0.3217,38.9257,148.6755,greater
Acoelorraphe_wrightii,TN,G,2,5,1121833,0.2768,33.4928,24.2392,lesser
Acoelorraphe_wrightii,TN,G,3,1,875179,0.216,26.136,24.1743,lesser
Acoelorraphe_wrightii,TN,G,4,115,457583,0.1129,13.6609,751.7523,greater
Acoelorraphe_wrightii,TN,G,5,5,294089,0.0726,8.7846,1.6305,lesser
Acoelorraphe_wrightii,VX,G,1,2,1081752,0.2669,32.2949,28.4188,lesser
Acoelorraphe_wrightii,VX,G,2,2,953847,0.2354,28.4834,24.6238,lesser
Acoelorraphe_wrightii,VX,G,3,4,452120,0.1116,13.5036,6.6885,lesser
Acoelorraphe_wrightii,VX,G,4,10,660863,0.1631,19.7351,4.8022,lesser
Acoelorraphe_wrightii,VX,G,5,103,903895,0.223,26.983,214.1565,greater
Acoelorraphe_wrightii,VN,G,1,5,953258,0.2352,28.4592,19.3377,lesser
Acoelorraphe_wrightii,VN,G,2,22,814172,0.2009,24.3089,0.2193,lesser
Acoelorraphe_wrightii,VN,G,3,80,982574,0.2425,29.3425,87.4562,greater
Acoelorraphe_wrightii,VN,G,4,10,664034,0.1639,19.8319,4.8743,lesser
Acoelorraphe_wrightii,VN,G,5,4,638439,0.1575,19.0575,11.8971,lesser
Adenostoma_sparsifolium,TX,G,1,8,901798,0.2225,203.81,188.124,lesser
Adenostoma_sparsifolium,TX,G,2,111,1031725,0.2546,233.2136,64.045,lesser
Adenostoma_sparsifolium,TX,G,3,211,653130,0.1612,147.6592,27.1711,greater
Adenostoma_sparsifolium,TX,G,4,453,610776,0.1507,138.0412,718.6191,greater
Adenostoma_sparsifolium,TX,G,5,133,855048,0.211,193.276,18.798,lesser
Adenostoma_sparsifolium,TN,G,1,351,1303793,0.3217,294.6772,10.7652,greater
Adenostoma_sparsifolium,TN,G,2,562,1121833,0.2768,253.5488,375.2419,greater
Adenostoma_sparsifolium,TN,G,3,3,875179,0.216,197.856,191.9015,lesser
Adenostoma_sparsifolium,TN,G,4,351,457583,0.1129,103.4164,592.7265,greater
Adenostoma_sparsifolium,TN,G,5,562,294089,0.0726,66.5016,3691.9212,greater
Adenostoma_sparsifolium,VX,G,1,5,1081752,0.2669,244.4804,234.5827,lesser
Adenostoma_sparsifolium,VX,G,2,2,953847,0.2354,215.6264,211.645,lesser
Adenostoma_sparsifolium,VX,G,3,144,452120,0.1116,102.2256,17.0711,greater
Adenostoma_sparsifolium,VX,G,4,765,660863,0.1631,149.3996,2536.5788,greater
Adenostoma_sparsifolium,VX,G,5,5,903895,0.223,204.268,194.3904,lesser
Adenostoma_sparsifolium,VN,G,1,911,953258,0.2352,215.4432,2245.6001,greater
Adenostoma_sparsifolium,VN,G,2,3,814172,0.2009,184.0244,178.0733,lesser
Adenostoma_sparsifolium,VN,G,3,2,982574,0.2425,222.13,218.148,lesser
Adenostoma_sparsifolium,VN,G,4,911,664034,0.1639,150.1324,3856.0597,greater
Adenostoma_sparsifolium,VN,G,5,3,638439,0.1575,144.27,138.3324,lesser
Aesculus_californica,TX,G,1,1235,901798,0.2225,1935.75,253.6746,lesser
Aesculus_californica,TX,G,2,1068,1031725,0.2546,2215.02,593.9698,lesser
Aesculus_californica,TX,G,3,3144,653130,0.1612,1402.44,2162.6816,greater
Aesculus_californica,TX,G,4,1581,610776,0.1507,1311.09,55.5655,greater
Aesculus_californica,TX,G,5,1672,855048,0.211,1835.7,14.5981,lesser
Aesculus_californica,TN,G,1,6213,1303793,0.3217,2798.79,4164.9534,greater
Aesculus_californica,TN,G,2,2454,1121833,0.2768,2408.16,0.8726,greater
Aesculus_californica,TN,G,3,25,875179,0.216,1879.2,1829.5326,lesser
Aesculus_californica,TN,G,4,2,457583,0.1129,982.23,978.2341,lesser
Aesculus_californica,TN,G,5,6,294089,0.0726,631.62,619.677,lesser
Aesculus_californica,VX,G,1,1118,1081752,0.2669,2322.03,624.3193,lesser
Aesculus_californica,VX,G,2,785,953847,0.2354,2047.98,778.8741,lesser
Aesculus_californica,VX,G,3,1229,452120,0.1116,970.92,68.6002,greater
Aesculus_californica,VX,G,4,3548,660863,0.1631,1418.97,3194.4077,greater
Aesculus_californica,VX,G,5,2020,903895,0.223,1940.1,3.2906,greater
Aesculus_californica,VN,G,1,3306,953258,0.2352,2046.24,775.5665,greater
Aesculus_californica,VN,G,2,3664,814172,0.2009,1747.83,2100.7235,greater
Aesculus_californica,VN,G,3,1305,982574,0.2425,2109.75,306.9665,lesser
Aesculus_californica,VN,G,4,319,664034,0.1639,1425.93,859.2947,lesser
Aesculus_californica,VN,G,5,106,638439,0.1575,1370.25,1166.45,lesser
Aesculus_flava,TX,G,1,168,901798,0.2225,182.6725,1.1785,lesser
Aesculus_flava,TX,G,2,235,1031725,0.2546,209.0266,3.2274,greater
Aesculus_flava,TX,G,3,349,653130,0.1612,132.3452,354.6733,greater
Aesculus_flava,TX,G,4,64,610776,0.1507,123.7247,28.8305,lesser
Aesculus_flava,TX,G,5,5,855048,0.211,173.231,163.3753,lesser
Aesculus_flava,TN,G,1,32,1303793,0.3217,264.1157,203.9928,lesser
Aesculus_flava,TN,G,2,508,1121833,0.2768,227.2528,346.834,greater
Aesculus_flava,TN,G,3,279,875179,0.216,177.336,58.2824,greater
Aesculus_flava,TN,G,4,2,457583,0.1129,92.6909,88.7341,lesser
Aesculus_flava,TN,G,5,32,294089,0.0726,59.6046,12.7845,lesser
Aesculus_flava,VX,G,1,183,1081752,0.2669,219.1249,5.9555,lesser
Aesculus_flava,VX,G,2,478,953847,0.2354,193.2634,419.5048,greater
Aesculus_flava,VX,G,3,113,452120,0.1116,91.6236,4.9873,greater
Aesculus_flava,VX,G,4,43,660863,0.1631,133.9051,61.7134,lesser
Aesculus_flava,VX,G,5,4,903895,0.223,183.083,175.1704,lesser
Aesculus_flava,VN,G,1,6,953258,0.2352,193.0992,181.2856,lesser
Aesculus_flava,VN,G,2,89,814172,0.2009,164.9389,34.9627,lesser
Aesculus_flava,VN,G,3,236,982574,0.2425,199.0925,6.8419,greater
Aesculus_flava,VN,G,4,185,664034,0.1639,134.5619,18.9058,greater
Aesculus_flava,VN,G,5,305,638439,0.1575,129.3075,238.7167,greater
Aesculus_glabra,TX,G,1,32,901798,0.2225,638.7975,576.4005,lesser
Aesculus_glabra,TX,G,2,974,1031725,0.2546,730.9566,80.812,greater
Aesculus_glabra,TX,G,3,995,653130,0.1612,462.8052,611.9882,greater
Aesculus_glabra,TX,G,4,511,610776,0.1507,432.6597,14.1848,greater
Aesculus_glabra,TX,G,5,359,855048,0.211,605.781,100.5328,lesser
Aesculus_glabra,TN,G,1,389,1303793,0.3217,923.6007,309.4388,lesser
Aesculus_glabra,TN,G,2,1382,1121833,0.2768,794.6928,434.0416,greater
Aesculus_glabra,TN,G,3,947,875179,0.216,620.136,172.2849,greater
Aesculus_glabra,TN,G,4,144,457583,0.1129,324.1359,100.1091,lesser
Aesculus_glabra,TN,G,5,9,294089,0.0726,208.4346,190.8232,lesser
Aesculus_glabra,VX,G,1,323,1081752,0.2669,766.2699,256.4217,lesser
Aesculus_glabra,VX,G,2,1320,953847,0.2354,675.8334,613.9836,greater
Aesculus_glabra,VX,G,3,723,452120,0.1116,320.4036,505.874,greater
Aesculus_glabra,VX,G,4,201,660863,0.1631,468.2601,152.5391,lesser
Aesculus_glabra,VX,G,5,304,903895,0.223,640.233,176.5804,lesser
Aesculus_glabra,VN,G,1,162,953258,0.2352,675.2592,390.1243,lesser
Aesculus_glabra,VN,G,2,511,814172,0.2009,576.7839,7.5028,lesser
Aesculus_glabra,VN,G,3,1222,982574,0.2425,696.2175,397.0702,greater
Aesculus_glabra,VN,G,4,711,664034,0.1639,470.5569,122.8606,greater
Aesculus_glabra,VN,G,5,265,638439,0.1575,452.1825,77.4848,lesser
Aesculus_parviflora,TX,G,1,17,901798,0.2225,123.265,91.6095,lesser
Aesculus_parviflora,TX,G,2,177,1031725,0.2546,141.0484,9.1636,greater
Aesculus_parviflora,TX,G,3,130,653130,0.1612,89.3048,18.5443,greater
Aesculus_parviflora,TX,G,4,193,610776,0.1507,83.4878,143.6488,greater
Aesculus_parviflora,TX,G,5,37,855048,0.211,116.894,54.6055,lesser
Aesculus_parviflora,TN,G,1,180,1303793,0.3217,178.2218,0.0177,greater
Aesculus_parviflora,TN,G,2,294,1121833,0.2768,153.3472,129.0093,greater
Aesculus_parviflora,TN,G,3,71,875179,0.216,119.664,19.7903,lesser
Aesculus_parviflora,TN,G,4,9,457583,0.1129,62.5466,45.8416,lesser
Aesculus_parviflora,TN,G,5,180,294089,0.0726,40.2204,485.7818,greater
Aesculus_parviflora,VX,G,1,50,1081752,0.2669,147.8626,64.7702,lesser
Aesculus_parviflora,VX,G,2,246,953847,0.2354,130.4116,102.4501,greater
Aesculus_parviflora,VX,G,3,82,452120,0.1116,61.8264,6.5825,greater
Aesculus_parviflora,VX,G,4,165,660863,0.1631,90.3574,61.6609,greater
Aesculus_parviflora,VX,G,5,11,903895,0.223,123.542,102.5214,lesser
Aesculus_parviflora,VN,G,1,39,953258,0.2352,130.3008,63.9738,lesser
Aesculus_parviflora,VN,G,2,115,814172,0.2009,111.2986,0.1231,greater
Aesculus_parviflora,VN,G,3,183,982574,0.2425,134.345,17.6211,greater
Aesculus_parviflora,VN,G,4,119,664034,0.1639,90.8006,8.7577,greater
Aesculus_parviflora,VN,G,5,98,638439,0.1575,87.255,1.3232,greater
Aesculus_pavia,TX,G,1,16,901798,0.2225,1156.7775,1124.9988,lesser
Aesculus_pavia,TX,G,2,86,1031725,0.2546,1323.6654,1157.2529,lesser
Aesculus_pavia,TX,G,3,321,653130,0.1612,838.0788,319.0279,lesser
Aesculus_pavia,TX,G,4,2228,610776,0.1507,783.4893,2663.2287,greater
Aesculus_pavia,TX,G,5,2548,855048,0.211,1096.989,1919.2835,greater
Aesculus_pavia,TN,G,1,4005,1303793,0.3217,1672.5183,3252.8618,greater
Aesculus_pavia,TN,G,2,1132,1121833,0.2768,1439.0832,65.5279,lesser
Aesculus_pavia,TN,G,3,54,875179,0.216,1122.984,1017.5807,lesser
Aesculus_pavia,TN,G,4,8,457583,0.1129,586.9671,571.0761,lesser
Aesculus_pavia,TN,G,5,4005,294089,0.0726,377.4474,34863.5012,greater
Aesculus_pavia,VX,G,1,50,1081752,0.2669,1387.6131,1289.4148,lesser
Aesculus_pavia,VX,G,2,314,953847,0.2354,1223.8446,676.4071,lesser
Aesculus_pavia,VX,G,3,891,452120,0.1116,580.2084,166.4771,greater
Aesculus_pavia,VX,G,4,2464,660863,0.1631,847.9569,3079.868,greater
Aesculus_pavia,VX,G,5,1480,903895,0.223,1159.377,88.6675,greater
Aesculus_pavia,VN,G,1,34,953258,0.2352,1222.8048,1155.7502,lesser
Aesculus_pavia,VN,G,2,470,814172,0.2009,1044.4791,315.9721,lesser
Aesculus_pavia,VN,G,3,1721,982574,0.2425,1260.7575,168.0126,greater
Aesculus_pavia,VN,G,4,1819,664034,0.1639,852.1161,1097.1093,greater
Aesculus_pavia,VN,G,5,1155,638439,0.1575,818.8425,138.002,greater
Aesculus_sylvatica,TX,G,1,3,901798,0.2225,122.1525,116.2262,lesser
Aesculus_sylvatica,TX,G,2,6,1031725,0.2546,139.7754,128.033,lesser
Aesculus_sylvatica,TX,G,3,15,653130,0.1612,88.4988,61.0412,lesser
Aesculus_sylvatica,TX,G,4,512,610776,0.1507,82.7343,2227.2388,greater
Aesculus_sylvatica,TX,G,5,13,855048,0.211,115.839,91.2979,lesser
Aesculus_sylvatica,TN,G,1,178,1303793,0.3217,176.6133,0.0109,greater
Aesculus_sylvatica,TN,G,2,369,1121833,0.2768,151.9632,309.9762,greater
Aesculus_sylvatica,TN,G,3,2,875179,0.216,118.584,114.6177,lesser
Aesculus_sylvatica,TN,G,4,178,457583,0.1129,61.9821,217.1619,greater
Aesculus_sylvatica,TN,G,5,369,294089,0.0726,39.8574,2718.0612,greater
Aesculus_sylvatica,VX,G,1,3,1081752,0.2669,146.5281,140.5895,lesser
Aesculus_sylvatica,VX,G,2,9,953847,0.2354,129.2346,111.8614,lesser
Aesculus_sylvatica,VX,G,3,114,452120,0.1116,61.2684,45.3843,greater
Aesculus_sylvatica,VX,G,4,414,660863,0.1631,89.5419,1175.6849,greater
Aesculus_sylvatica,VX,G,5,9,903895,0.223,122.427,105.0886,lesser
Aesculus_sylvatica,VN,G,1,10,953258,0.2352,129.1248,109.8992,lesser
Aesculus_sylvatica,VN,G,2,303,814172,0.2009,110.2941,336.6958,greater
Aesculus_sylvatica,VN,G,3,184,982574,0.2425,133.1325,19.4355,greater
Aesculus_sylvatica,VN,G,4,52,664034,0.1639,89.9811,16.0319,lesser
Aesculus_sylvatica,VN,G,5,10,638439,0.1575,86.4675,67.624,lesser
Alnus_alnobetula,TX,G,1,432,901798,0.2225,99.68,1107.9111,greater
Alnus_alnobetula,TX,G,2,12,1031725,0.2546,114.0608,91.3233,lesser
Alnus_alnobetula,TX,G,3,4,653130,0.1612,72.2176,64.4392,lesser
Alnus_alnobetula,TX,G,4,432,610776,0.1507,67.5136,1967.7567,greater
Alnus_alnobetula,TX,G,5,12,855048,0.211,94.528,72.0514,lesser
Alnus_alnobetula,TN,G,1,33,1303793,0.3217,144.1216,85.6777,lesser
Alnus_alnobetula,TN,G,2,114,1121833,0.2768,124.0064,0.8074,lesser
Alnus_alnobetula,TN,G,3,91,875179,0.216,96.768,0.3438,lesser
Alnus_alnobetula,TN,G,4,210,457583,0.1129,50.5792,502.4791,greater
Alnus_alnobetula,TN,G,5,33,294089,0.0726,32.5248,0.0069,greater
Alnus_alnobetula,VX,G,1,407,1081752,0.2669,119.5712,690.9299,greater
Alnus_alnobetula,VX,G,2,38,953847,0.2354,105.4592,43.1517,lesser
Alnus_alnobetula,VX,G,3,1,452120,0.1116,49.9968,48.0168,lesser
Alnus_alnobetula,VX,G,4,2,660863,0.1631,73.0688,69.1235,lesser
Alnus_alnobetula,VX,G,5,407,903895,0.223,99.904,943.9858,greater
Alnus_alnobetula,VN,G,1,11,953258,0.2352,105.3696,84.5179,lesser
Alnus_alnobetula,VN,G,2,70,814172,0.2009,90.0032,4.4457,lesser
Alnus_alnobetula,VN,G,3,79,982574,0.2425,108.64,8.0866,lesser
Alnus_alnobetula,VN,G,4,68,664034,0.1639,73.4272,0.4011,lesser
Alnus_alnobetula,VN,G,5,220,638439,0.1575,70.56,316.501,greater
Alnus_incana,TX,G,1,302,901798,0.2225,106.1325,361.4734,greater
Alnus_incana,TX,G,2,153,1031725,0.2546,121.4442,8.1994,greater
Alnus_incana,TX,G,3,18,653130,0.1612,76.8924,45.1061,lesser
Alnus_incana,TX,G,4,4,610776,0.1507,71.8839,64.1065,lesser
Alnus_incana,TX,G,5,302,855048,0.211,100.647,402.824,greater
Alnus_incana,TN,G,1,16,1303793,0.3217,153.4509,123.1192,lesser
Alnus_incana,TN,G,2,114,1121833,0.2768,132.0336,2.4631,lesser
Alnus_incana,TN,G,3,195,875179,0.216,103.032,82.0921,greater
Alnus_incana,TN,G,4,152,457583,0.1129,53.8533,178.8706,greater
Alnus_incana,TN,G,5,16,294089,0.0726,34.6302,10.0226,lesser
Alnus_incana,VX,G,1,349,1081752,0.2669,127.3113,386.0292,greater
Alnus_incana,VX,G,2,86,953847,0.2354,112.2858,6.1534,lesser
Alnus_incana,VX,G,3,25,452120,0.1116,53.2332,14.974,lesser
Alnus_incana,VX,G,4,15,660863,0.1631,77.7987,50.6908,lesser
Alnus_incana,VX,G,5,2,903895,0.223,106.371,102.4086,lesser
Alnus_incana,VN,G,1,23,953258,0.2352,112.1904,70.9056,lesser
Alnus_incana,VN,G,2,37,814172,0.2009,95.8293,36.1151,lesser
Alnus_incana,VN,G,3,82,982574,0.2425,115.6725,9.8021,lesser
Alnus_incana,VN,G,4,100,664034,0.1639,78.1803,6.0898,greater
Alnus_incana,VN,G,5,235,638439,0.1575,75.1275,340.2112,greater
Alnus_maritima,TX,G,1,2,901798,0.2225,100.57,96.6098,lesser
Alnus_maritima,TX,G,2,49,1031725,0.2546,115.0792,37.9431,lesser
Alnus_maritima,TX,G,3,401,653130,0.1612,72.8624,1477.7757,greater
Alnus_maritima,TX,G,4,2,610776,0.1507,68.1164,64.1751,lesser
Alnus_maritima,TX,G,5,49,855048,0.211,95.372,22.5471,lesser
Alnus_maritima,TN,G,1,450,1303793,0.3217,145.4084,638.0377,greater
Alnus_maritima,TN,G,2,1,1121833,0.2768,125.1136,123.1216,lesser
Alnus_maritima,TN,G,3,1,875179,0.216,97.632,95.6422,lesser
Alnus_maritima,TN,G,4,450,457583,0.1129,51.0308,3119.2226,greater
Alnus_maritima,TN,G,5,1,294089,0.0726,32.8152,30.8457,lesser
Alnus_maritima,VX,G,1,2,1081752,0.2669,120.6388,116.672,lesser
Alnus_maritima,VX,G,2,8,953847,0.2354,106.4008,91.0023,lesser
Alnus_maritima,VX,G,3,160,452120,0.1116,50.4432,237.9447,greater
Alnus_maritima,VX,G,4,153,660863,0.1631,73.7212,85.2554,greater
Alnus_maritima,VX,G,5,129,903895,0.223,100.796,7.8918,greater
Alnus_maritima,VN,G,1,143,953258,0.2352,106.3104,12.6622,greater
Alnus_maritima,VN,G,2,181,814172,0.2009,90.8068,89.5837,greater
Alnus_maritima,VN,G,3,84,982574,0.2425,109.61,5.9837,lesser
Alnus_maritima,VN,G,4,35,664034,0.1639,74.0828,20.6184,lesser
Alnus_maritima,VN,G,5,9,638439,0.1575,71.19,54.3278,lesser
